year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,role,experience
2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst,Senior
2024,MI,FT,Data Scientist,149000,USD,149000,US,0,US,M,Data Scientist,Mid
2024,MI,FT,Data Scientist,115000,USD,115000,US,0,US,M,Data Scientist,Mid
2024,EN,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist,Entry
2024,EN,FT,Data Scientist,75600,USD,75600,US,0,US,M,Data Scientist,Entry
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Scientist,Senior
2024,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,Data Scientist,Senior
2024,MI,FT,Analytics Engineer,140000,USD,140000,US,100,US,M,Analytics Engineer,Mid
2024,MI,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,Analytics Engineer,Mid
2024,SE,FT,Machine Learning Engineer,206690,USD,206690,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Machine Learning Engineer,119800,USD,119800,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Data Analyst,138240,USD,138240,US,100,US,M,Data Analyst,Senior
2024,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer,Mid
2024,MI,FT,Data Engineer,187400,USD,187400,US,0,US,M,Data Engineer,Mid
2024,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,ML Engineer,Senior
2024,EN,FT,Data Analyst,84100,USD,84100,US,0,US,M,Data Analyst,Entry
2024,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Data Analyst,Entry
2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Mid
2024,MI,FT,Data Engineer,93000,USD,93000,US,0,US,M,Data Engineer,Mid
2024,MI,FT,Data Scientist,173000,USD,173000,US,0,US,M,Data Scientist,Mid
2024,MI,FT,Data Scientist,85000,USD,85000,US,0,US,M,Data Scientist,Mid
2024,EN,FT,Machine Learning Engineer,144000,USD,144000,US,0,US,M,ML Engineer,Entry
2024,EN,FT,Machine Learning Engineer,115200,USD,115200,US,0,US,M,ML Engineer,Entry
2024,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,ML Engineer,Mid
2024,MI,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,ML Engineer,Mid
2024,EN,FT,Machine Learning Engineer,144000,USD,144000,US,0,US,M,ML Engineer,Entry
2024,EN,FT,Machine Learning Engineer,115200,USD,115200,US,0,US,M,ML Engineer,Entry
2024,EN,FT,Machine Learning Engineer,144000,USD,144000,US,0,US,M,ML Engineer,Entry
2024,EN,FT,Machine Learning Engineer,115200,USD,115200,US,0,US,M,ML Engineer,Entry
2024,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Machine Learning Engineer,187040,USD,187040,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Machine Learning Engineer,136850,USD,136850,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Machine Learning Engineer,134597,USD,134597,US,0,US,M,ML Engineer,Senior
2024,SE,FT,Data Scientist,155520,USD,155520,US,0,US,M,Data Scientist,Senior
2024,SE,FT,Data Scientist,103680,USD,103680,US,0,US,M,Data Scientist,Senior
2024,MI,FT,Data Engineer,115200,USD,115200,CA,0,CA,M,Data Engineer,Mid
2024,SE,FT,Data Engineer,187040,USD,187040,US,0,US,M,Data Engineer,Senior
2024,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer,Mid
2024,MI,FT,Data Engineer,104000,USD,104000,US,0,US,M,Data Engineer,Mid
2024,SE,FT,Data Engineer,199700,USD,199700,CA,0,CA,M,Data Engineer,Senior
2024,SE,FT,Data Engineer,108100,USD,108100,CA,0,CA,M,Data Engineer,Senior
2024,MI,FT,Data Engineer,149500,USD,149500,US,0,US,M,Data Engineer,Mid
2024,MI,FT,Data Engineer,110500,USD,110500,US,0,US,M,Data Engineer,Mid
2024,SE,FT,Data Scientist,266000,USD,266000,US,0,US,M,Data Scientist,Senior
2024,SE,FT,Data Scientist,177000,USD,177000,US,0,US,M,Data Scientist,Senior
2024,MI,FT,Data Scientist,158000,USD,158000,US,0,US,M,Data Scientist,Mid
2024,MI,FT,Data Scientist,108000,USD,108000,US,0,US,M,Data Scientist,Mid
2024,MI,FT,Data Analyst,163700,USD,163700,US,0,US,M,Data Analyst,Mid
2024,MI,FT,Data Analyst,109100,USD,109100,US,0,US,M,Data Analyst,Mid
2024,EN,FT,Data Analyst,107600,USD,107600,US,0,US,M,Data Analyst,Entry
2024,EN,FT,Data Analyst,71800,USD,71800,US,0,US,M,Data Analyst,Entry
2024,EN,FT,Data Analyst,107600,USD,107600,US,0,US,M,Data Analyst,Entry
2024,EN,FT,Data Analyst,71800,USD,71800,US,0,US,M,Data Analyst,Entry
2024,MI,FT,Data Analyst,126500,USD,126500,US,0,US,M,Data Analyst,Mid
2024,MI,FT,Data Analyst,75650,USD,75650,US,0,US,M,Data Analyst,Mid
2024,MI,FT,Data Scientist,128300,USD,128300,US,0,US,M,Data Scientist,Mid
2024,MI,FT,Data Scientist,85500,USD,85500,US,0,US,M,Data Scientist,Mid
2024,MI,FT,Data Scientist,127000,USD,127000,US,0,US,M,Data Scientist,Mid
2024,EN,FT,Data Engineer,119200,USD,119200,US,100,US,M,Data Engineer,Entry
2024,EN,FT,Data Engineer,86600,USD,86600,US,100,US,M,Data Engineer,Entry
2024,MI,FT,Data Engineer,144200,USD,144200,US,0,US,M,Data Engineer,Mid
2024,MI,FT,Data Engineer,72100,USD,72100,US,0,US,M,Data Engineer,Mid
2024,SE,FT,Data Scientist,172000,USD,172000,EG,0,EG,M,Data Scientist,Senior
2024,SE,FT,Data Scientist,75600,USD,75600,EG,0,EG,M,Data Scientist,Senior
2024,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst,Mid
2024,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,Data Analyst,Mid
2024,EN,FT,Data Engineer,185000,USD,185000,US,0,US,L,Data Engineer,Entry
2024,EN,FT,Data Engineer,91200,USD,91200,US,0,US,L,Data Engineer,Entry
2024,SE,FT,Data Scientist,247600,USD,247600,US,0,US,L,Data Scientist,Senior
2024,SE,FT,Data Scientist,143300,USD,143300,US,0,US,L,Data Scientist,Senior
2024,MI,FT,Machine Learning Engineer,206500,USD,206500,US,100,US,M,ML Engineer,Mid
2024,MI,FT,Machine Learning Engineer,147500,USD,147500,US,100,US,M,ML Engineer,Mid
2024,SE,FT,Data Engineer,162900,USD,162900,US,100,US,M,Data Engineer,Senior
2024,SE,FT,Data Engineer,117725,USD,117725,US,100,US,M,Data Engineer,Senior
2024,SE,FT,Data Engineer,246500,USD,246500,US,0,US,M,Data Engineer,Senior
2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Senior
2024,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,Data Engineer,Senior
2024,EN,PT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Entry
2024,EN,PT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer,Entry
2024,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,Data Engineer,Senior
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Senior
2024,SE,FT,Data Scientist,191500,USD,191500,US,0,US,M,Data Scientist,Senior
